;Ch1;Ch2;Ch3;Ch4;Ch5;Ch6;Ch7;Ch8;Ch9;Ch10;Ch11;Ch12;Ch13;Ch14;Ch15;Ch16;Ch17;Ch18;Ch19;Ch20;Ch21;Ch22;Ch23;Ch24;Ch25;Ch26;Ch27;Ch28;Ch29;Ch30;Ch31;Ch32
1593689654,7731185;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035
1593689654,7771184;-8,416558265686035;-8,49885082244873;-8,532230377197266;-8,537313461303711;-8,604674339294434;-8,424351692199707;-8,512779235839844;-8,681392669677734;-8,79709243774414;-8,79475212097168;-8,894416809082031;-8,894784927368164;-8,93921947479248;-8,938735961914062;-9,065640449523926;-9,023408889770508;-9,140233993530273;-9,082430839538574;-8,910829544067383;-9,045281410217285;-8,961220741271973;-8,989852905273438;-8,786396980285645;-8,869236946105957;-8,8472318649292;-8,843052864074707;-8,874232292175293;-8,906572341918945;-8,909026145935059;-8,875362396240234;-8,914143562316895;-8,954727172851562
1593689654,7811184;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035
1593689654,7851183;-8,416558265686035;-8,49885082244873;-8,532230377197266;-8,537313461303711;-8,604674339294434;-8,424351692199707;-8,512779235839844;-8,681392669677734;-8,79709243774414;-8,79475212097168;-8,894416809082031;-8,894784927368164;-8,93921947479248;-8,938735961914062;-9,065640449523926;-9,023408889770508;-9,140233993530273;-9,082430839538574;-8,910829544067383;-9,045281410217285;-8,961220741271973;-8,989852905273438;-8,786396980285645;-8,869236946105957;-8,8472318649292;-8,843052864074707;-8,874232292175293;-8,906572341918945;-8,909026145935059;-8,875362396240234;-8,914143562316895;-8,954727172851562
1593689654,7891183;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035
1593689654,7931182;-8,416558265686035;-8,49885082244873;-8,532230377197266;-8,537313461303711;-8,604674339294434;-8,424351692199707;-8,512779235839844;-8,681392669677734;-8,79709243774414;-8,79475212097168;-8,894416809082031;-8,894784927368164;-8,93921947479248;-8,938735961914062;-9,065640449523926;-9,023408889770508;-9,140233993530273;-9,082430839538574;-8,910829544067383;-9,045281410217285;-8,961220741271973;-8,989852905273438;-8,786396980285645;-8,869236946105957;-8,8472318649292;-8,843052864074707;-8,874232292175293;-8,906572341918945;-8,909026145935059;-8,875362396240234;-8,914143562316895;-8,954727172851562
1593689654,7971182;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035
1593689654,8011181;-8,416558265686035;-8,49885082244873;-8,532230377197266;-8,537313461303711;-8,604674339294434;-8,424351692199707;-8,512779235839844;-8,681392669677734;-8,79709243774414;-8,79475212097168;-8,894416809082031;-8,894784927368164;-8,93921947479248;-8,938735961914062;-9,065640449523926;-9,023408889770508;-9,140233993530273;-9,082430839538574;-8,910829544067383;-9,045281410217285;-8,961220741271973;-8,989852905273438;-8,786396980285645;-8,869236946105957;-8,8472318649292;-8,843052864074707;-8,874232292175293;-8,906572341918945;-8,909026145935059;-8,875362396240234;-8,914143562316895;-8,954727172851562
1593689654,805118;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035
1593689654,809118;-8,416558265686035;-8,49885082244873;-8,532230377197266;-8,537313461303711;-8,604674339294434;-8,424351692199707;-8,512779235839844;-8,681392669677734;-8,79709243774414;-8,79475212097168;-8,894416809082031;-8,894784927368164;-8,93921947479248;-8,938735961914062;-9,065640449523926;-9,023408889770508;-9,140233993530273;-9,082430839538574;-8,910829544067383;-9,045281410217285;-8,961220741271973;-8,989852905273438;-8,786396980285645;-8,869236946105957;-8,8472318649292;-8,843052864074707;-8,874232292175293;-8,906572341918945;-8,909026145935059;-8,875362396240234;-8,914143562316895;-8,954727172851562
1593689654,813118;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035
1593689654,817118;-8,416558265686035;-8,49885082244873;-8,532230377197266;-8,537313461303711;-8,604674339294434;-8,424351692199707;-8,512779235839844;-8,681392669677734;-8,79709243774414;-8,79475212097168;-8,894416809082031;-8,894784927368164;-8,93921947479248;-8,938735961914062;-9,065640449523926;-9,023408889770508;-9,140233993530273;-9,082430839538574;-8,910829544067383;-9,045281410217285;-8,961220741271973;-8,989852905273438;-8,786396980285645;-8,869236946105957;-8,8472318649292;-8,843052864074707;-8,874232292175293;-8,906572341918945;-8,909026145935059;-8,875362396240234;-8,914143562316895;-8,954727172851562
1593689654,8211179;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035
1593689654,8251178;-8,416558265686035;-8,49885082244873;-8,532230377197266;-8,537313461303711;-8,604674339294434;-8,424351692199707;-8,512779235839844;-8,681392669677734;-8,79709243774414;-8,79475212097168;-8,894416809082031;-8,894784927368164;-8,93921947479248;-8,938735961914062;-9,065640449523926;-9,023408889770508;-9,140233993530273;-9,082430839538574;-8,910829544067383;-9,045281410217285;-8,961220741271973;-8,989852905273438;-8,786396980285645;-8,869236946105957;-8,8472318649292;-8,843052864074707;-8,874232292175293;-8,906572341918945;-8,909026145935059;-8,875362396240234;-8,914143562316895;-8,954727172851562
1593689654,8291178;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035
1593689654,8331177;-8,416558265686035;-8,49885082244873;-8,532230377197266;-8,537313461303711;-8,604674339294434;-8,424351692199707;-8,512779235839844;-8,681392669677734;-8,79709243774414;-8,79475212097168;-8,894416809082031;-8,894784927368164;-8,93921947479248;-8,938735961914062;-9,065640449523926;-9,023408889770508;-9,140233993530273;-9,082430839538574;-8,910829544067383;-9,045281410217285;-8,961220741271973;-8,989852905273438;-8,786396980285645;-8,869236946105957;-8,8472318649292;-8,843052864074707;-8,874232292175293;-8,906572341918945;-8,909026145935059;-8,875362396240234;-8,914143562316895;-8,954727172851562
1593689654,8371177;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035
1593689654,8411176;-8,416558265686035;-8,49885082244873;-8,532230377197266;-8,537313461303711;-8,604674339294434;-8,424351692199707;-8,512779235839844;-8,681392669677734;-8,79709243774414;-8,79475212097168;-8,894416809082031;-8,894784927368164;-8,93921947479248;-8,938735961914062;-9,065640449523926;-9,023408889770508;-9,140233993530273;-9,082430839538574;-8,910829544067383;-9,045281410217285;-8,961220741271973;-8,989852905273438;-8,786396980285645;-8,869236946105957;-8,8472318649292;-8,843052864074707;-8,874232292175293;-8,906572341918945;-8,909026145935059;-8,875362396240234;-8,914143562316895;-8,954727172851562
1593689654,8451176;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035
1593689654,8491175;-8,416558265686035;-8,49885082244873;-8,532230377197266;-8,537313461303711;-8,604674339294434;-8,424351692199707;-8,512779235839844;-8,681392669677734;-8,79709243774414;-8,79475212097168;-8,894416809082031;-8,894784927368164;-8,93921947479248;-8,938735961914062;-9,065640449523926;-9,023408889770508;-9,140233993530273;-9,082430839538574;-8,910829544067383;-9,045281410217285;-8,961220741271973;-8,989852905273438;-8,786396980285645;-8,869236946105957;-8,8472318649292;-8,843052864074707;-8,874232292175293;-8,906572341918945;-8,909026145935059;-8,875362396240234;-8,914143562316895;-8,954727172851562
1593689654,8531175;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035
1593689654,8571174;-8,416558265686035;-8,49885082244873;-8,532230377197266;-8,537313461303711;-8,604674339294434;-8,424351692199707;-8,512779235839844;-8,681392669677734;-8,79709243774414;-8,79475212097168;-8,894416809082031;-8,894784927368164;-8,93921947479248;-8,938735961914062;-9,065640449523926;-9,023408889770508;-9,140233993530273;-9,082430839538574;-8,910829544067383;-9,045281410217285;-8,961220741271973;-8,989852905273438;-8,786396980285645;-8,869236946105957;-8,8472318649292;-8,843052864074707;-8,874232292175293;-8,906572341918945;-8,909026145935059;-8,875362396240234;-8,914143562316895;-8,954727172851562
1593689654,8611174;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035
1593689654,8651173;-8,416558265686035;-8,49885082244873;-8,532230377197266;-8,537313461303711;-8,604674339294434;-8,424351692199707;-8,512779235839844;-8,681392669677734;-8,79709243774414;-8,79475212097168;-8,894416809082031;-8,894784927368164;-8,93921947479248;-8,938735961914062;-9,065640449523926;-9,023408889770508;-9,140233993530273;-9,082430839538574;-8,910829544067383;-9,045281410217285;-8,961220741271973;-8,989852905273438;-8,786396980285645;-8,869236946105957;-8,8472318649292;-8,843052864074707;-8,874232292175293;-8,906572341918945;-8,909026145935059;-8,875362396240234;-8,914143562316895;-8,954727172851562
1593689654,8691173;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035;-8,416558265686035
1593689654,8731172;-8,416558265686035;-8,49885082244873;-8,532230377197266;-8,537313461303711;-8,604674339294434;-8,424351692199707;-8,512779235839844;-8,681392669677734;-8,79709243774414;-8,79475212097168;-8,894416809082031;-8,894784927368164;-8,93921947479248;-8,938735961914062;-9,065640449523926;-9,023408889770508;-9,140233993530273;-9,082430839538574;-8,910829544067383;-9,045281410217285;-8,961220741271973;-8,989852905273438;-8,786396980285645;-8,869236946105957;-8,8472318649292;-8,843052864074707;-8,874232292175293;-8,906572341918945;-8,909026145935059;-8,875362396240234;-8,914143562316895;-8,954727172851562
